NDB_No,Seq,Amount,Msre_Desc,Gm_Wgt,Num_Data_Pts,Std_Dev
23065,2,1,medallion,34,4,nan
23066,1,4,oz,113,nan,nan
23066,2,1,piece,434,7,nan
23067,1,4,oz,113,nan,nan
23067,2,1,piece,429,4,nan
23068,1,4,oz,113,nan,nan
23068,2,1,piece,432,11,nan
23069,1,3,oz,85,nan,nan
23069,2,1,piece,224,14,40.30
23070,1,3,oz,85,nan,nan
23070,2,1,piece,231,8,45.40
23071,1,3,oz,85,nan,nan
23071,2,1,piece,227,22,41.20
23072,1,4,oz,113,nan,nan
23072,2,1,piece,325,14,nan
23073,1,4,oz,113,nan,nan
23073,2,1,piece,340,8,nan
23074,1,4,oz,113,nan,nan
23074,2,1,piece,331,22,nan
23075,1,3,oz,85,nan,nan
23075,2,1,steak,307,34,73.30
23076,1,3,oz,85,nan,nan
23076,2,1,steak,309,18,82.50
23077,1,3,oz,85,nan,nan
23077,2,1,steak,308,52,75.80
23078,1,4,oz,113,nan,nan
23078,2,1,steak,382,34,nan
23079,1,4,oz,113,nan,nan
23079,2,1,steak,386,18,nan
23080,1,4,oz,113,nan,nan
23080,2,1,steak,384,52,nan
23081,1,3,oz,85,nan,nan
23081,2,1,roast,793,14,102.30
23082,1,3,oz,85,nan,nan
23082,2,1,roast,779,8,113
23083,1,3,oz,85,nan,nan
23083,2,1,roast,787,22,104.50
23084,1,3,oz,85,nan,20.10
23084,2,1,steak,141,14,nan
23085,1,3,oz,85,nan,27.20
23085,2,1,steak,141,8,nan
23086,1,3,oz,85,nan,22.30
23086,2,1,steak,141,22,nan
23087,1,4,oz,113,nan,nan
23087,2,1,steak,204,14,nan
23088,1,4,oz,113,nan,nan
23088,2,1,steak,191,8,nan
23089,1,4,oz,113,nan,nan
23089,2,1,steak,198,22,nan
23090,1,3,oz,85,nan,nan
23090,2,1,lb,453.6,1,nan
23091,1,3,oz,85,nan,nan
23092,1,3,oz,85,nan,nan
23093,1,4,oz,113,nan,nan
23094,1,4,oz,113,nan,nan
23095,1,4,oz,113,nan,nan
23096,1,3,oz,85,nan,nan
23096,2,1,steak,445,7,70.50
23097,1,3,oz,85,nan,nan
23098,1,3,oz,85,nan,nan
23099,1,3,oz,85,nan,nan
23100,1,3,oz,85,nan,nan
23100,2,1,steak,291,36,38.04
23101,1,3,oz,85,nan,nan
23101,2,1,roast,2044,24,445.17
23102,1,4,oz,113,nan,nan
23102,2,1,steak,679,11,nan
23102,3,1,roast,960,11,nan
23103,1,4,oz,113,nan,nan
23103,2,1,steak,648,7,nan
23103,3,1,roast,949,7,nan
23104,1,4,oz,113,nan,nan
23104,2,1,steak,732,4,nan
23104,3,1,roast,977,4,nan
23105,1,3,oz,85,nan,nan
23105,2,1,steak,353,26,74.70
23106,1,3,oz,85,nan,nan
23106,2,1,steak,356,17,74.20
23107,1,3,oz,85,nan,nan
23107,2,1,steak,349,9,80.30
23108,1,4,oz,113,nan,nan
23108,2,1,steak,473,26,nan
23109,1,4,oz,113,nan,nan
23109,2,1,steak,483,17,nan
23110,1,4,oz,113,nan,nan
23110,2,1,steak,458,9,nan
23111,1,4,oz,113,nan,nan
23111,2,1,steak,361,1,nan
23111,3,1,roast,1173,1,nan
23112,1,4,oz,113,nan,nan
23112,2,1,steak,381,1,nan
23112,3,1,roast,1139,1,nan
23113,1,3,oz,85,nan,nan
23113,2,1,roast,609,11,78.60
23114,1,3,oz,85,nan,nan
23114,2,1,roast,586,7,30.60
23115,1,3,oz,85,nan,nan
23115,2,1,roast,645,4,126.70
23116,1,3,oz,85,nan,nan
23116,2,1,steak,449,11,58.20
23117,1,3,oz,85,nan,nan
23117,2,1,steak,445,7,70.50
23118,1,3,oz,85,nan,nan
23118,2,1,steak,454,4,36.80
23119,1,3,oz,85,nan,22.30
23119,2,1,steak,141,22,nan
23120,1,3,oz,85,nan,20.10
23120,2,1,steak,141,14,nan
23121,1,3,oz,85,nan,27.20
23121,2,1,steak,141,8,nan
23122,1,4,oz,113,nan,nan
23122,2,1,steak,198,22,nan
23123,1,4,oz,113,nan,nan
23123,2,1,steak,204,14,nan
23124,1,4,oz,113,nan,nan
23124,2,1,steak,191,8,nan
23125,1,3,oz,85,nan,nan
23125,2,1,piece,289,11,52
23126,1,3,oz,85,nan,nan
23126,2,1,piece,272,7,51.10
23127,1,3,oz,85,nan,nan
23127,2,1,piece,315,4,51.90
23128,1,4,oz,113,nan,nan
23128,2,1,piece,432,11,nan
23129,1,4,oz,113,nan,nan
23129,2,1,piece,434,7,nan
23130,1,4,oz,113,nan,nan
23130,2,1,piece,429,4,nan
23131,1,3,oz,85,nan,nan
23131,2,1,roast,787,22,104.50
23132,1,3,oz,85,nan,nan
23132,2,1,roast,793,14,102.30
23133,1,3,oz,85,nan,nan
23133,2,1,roast,779,8,113
23134,1,3,oz,85,nan,nan
23134,2,1,piece,227,22,41.20
23135,1,3,oz,85,nan,nan
23135,2,1,piece,224,14,40.30
23136,1,3,oz,85,nan,nan
23136,2,1,piece,231,8,45.40
23137,1,4,oz,113,nan,nan
23137,2,1,piece,331,22,nan
23138,1,4,oz,113,nan,nan
23138,2,1,piece,325,14,nan
23139,1,4,oz,113,nan,nan
23139,2,1,piece,340,8,nan
23140,1,3,oz,85,nan,nan
23140,2,1,steak,308,52,75.80
23141,1,3,oz,85,nan,nan
23141,2,1,steak,307,34,73.30
23142,1,3,oz,85,nan,nan
23142,2,1,steak,309,18,82.50
23143,1,4,oz,113,nan,nan
23143,2,1,steak,384,52,nan
23144,1,4,oz,113,nan,nan
23144,2,1,steak,382,34,nan
23145,1,4,oz,113,nan,nan
23145,2,1,steak,386,18,nan
23146,1,3,oz,85,nan,nan
23146,2,1,roast,2130,35,439.86
23147,1,3,oz,85,nan,nan
23147,2,1,roast,2259,11,432.19
23148,1,3,oz,85,nan,nan
23148,2,1,steak,281,24,34.80
23149,1,3,oz,85,nan,nan
23149,2,1,steak,306,12,38.93
23150,1,4,oz,113,nan,nan
23150,2,1,steak,462,36,42.72
23150,3,1,roast,2627,36,565.40
23151,1,4,oz,113,nan,nan
23151,2,1,steak,456,24,39.95
23151,3,1,roast,2674,24,593.85
23152,1,4,oz,113,nan,nan
23152,2,1,steak,471,12,48.62
23152,3,1,roast,2557,12,516.07
23153,1,4,oz,113,nan,nan
23153,2,1,steak,361,36,47.60
23153,3,1,roast,2155,36,421.50
23154,1,4,oz,113,nan,nan
23154,2,1,steak,350,24,40.62
23154,3,1,roast,2124,24,421
23155,1,4,oz,113,nan,nan
23155,2,1,steak,376,12,56.16
23155,3,1,roast,2203,12,438.70
23156,1,3,oz,85,nan,nan
23156,2,1,steak,381,36,39.48
23157,1,3,oz,85,nan,nan
23157,2,1,steak,378,24,40.12
23158,1,3,oz,85,nan,nan
23158,2,1,steak,385,12,39.77
23159,1,3,oz,85,nan,nan
23159,2,1,roast,1601,36,326.43
23160,1,3,oz,85,nan,nan
23160,2,1,roast,1555,24,340.18
23161,1,3,oz,85,nan,nan
23161,2,1,roast,1669,12,296.62
23162,1,3,oz,85,nan,nan
23162,2,1,steak,254,72,48.60
23163,1,4,oz,113,nan,nan
23163,2,1,steak,382,1,nan
23164,1,3,oz,85,nan,nan
23164,2,1,steak,256,48,51.97
23165,1,4,oz,113,nan,nan
23165,2,1,steak,388,1,nan
23166,1,3,oz,85,nan,nan
23166,2,1,steak,250,24,41.96
23167,1,4,oz,113,nan,nan
23167,2,1,steak,373,1,nan
23168,1,3,oz,85,nan,nan
23168,2,1,steak,174,72,46.29
23169,1,4,oz,113,nan,nan
23169,2,1,steak,266,1,nan
23170,1,3,oz,85,nan,nan
23170,2,1,steak,173,48,48.13
23171,1,4,oz,113,nan,nan
23171,2,1,steak,268,1,nan
23172,1,3,oz,85,nan,nan
23172,2,1,steak,175,24,43.35
23173,1,4,oz,113,nan,nan
23173,2,1,steak,264,1,nan
23174,1,3,oz,85,nan,nan
23175,1,4,oz,113,nan,nan
23176,1,3,oz,85,nan,nan
23176,2,1,steak,242,24,23.63
23177,1,4,oz,113,nan,nan
23177,2,1,steak,316,24,34.39
23178,1,3,oz,85,nan,nan
23178,2,1,steak,266,12,28.02
23179,1,4,oz,113,nan,nan
23180,1,3,oz,85,nan,nan
23180,2,1,ribs,1159,36,224.95
23181,1,4,oz,113,nan,nan
23181,2,1,ribs,1587,36,262.91
23182,1,3,oz,85,nan,nan
23182,2,1,ribs,1197,24,229.77
23183,1,4,oz,113,nan,nan
23183,2,1,ribs,1604,24,283.93
23184,1,3,oz,85,nan,nan
23184,2,1,ribs,1102,12,206.06
23185,1,4,oz,113,nan,nan
23185,2,1,ribs,1562,12,222.27
23186,1,3,oz,85,nan,nan
23186,2,1,steak,378,24,40.12
23187,1,3,oz,85,nan,nan
23187,2,1,steak,385,12,39.77
23188,1,3,oz,85,nan,nan
23188,2,1,steak,381,36,39.48
23189,1,3,oz,85,nan,nan
23189,2,1,roast,2044,24,445.17
23190,1,3,oz,85,nan,nan
23190,2,1,roast,2259,11,432.19
23191,1,3,oz,85,nan,nan
23191,2,1,roast,2130,35,439.86
23192,1,4,oz,113,nan,nan
23192,2,1,steak,462,36,42.72
23192,3,1,roast,2627,36,565.40
23193,1,4,oz,113,nan,nan
23193,2,1,steak,456,24,39.95
23193,3,1,roast,2674,24,593.85
23194,1,4,oz,113,nan,nan
23194,2,1,steak,471,12,48.62
23194,3,1,roast,2557,12,516.07
23195,1,3,oz,85,nan,nan
23195,2,1,steak,281,24,34.80
23196,1,3,oz,85,nan,nan
23196,2,1,steak,306,12,38.93
23197,1,3,oz,85,nan,nan
23197,2,1,steak,291,36,38.04
23198,1,3,oz,85,nan,nan
23198,2,1,roast,1601,36,326.43
23199,1,3,oz,85,nan,nan
23199,2,1,roast,1555,24,340.18
23200,1,3,oz,85,nan,nan
23200,2,1,roast,1669,12,296.62
23201,1,4,oz,113,nan,nan
23201,2,1,steak,361,36,47.60
23201,3,1,roast,2155,36,421.52
23202,1,4,oz,113,nan,nan
23202,2,1,steak,350,24,40.62
23202,3,1,roast,2124,24,421.04
23213,1,4,oz,113,nan,nan
23213,2,1,steak,376,12,56.16
23213,3,1,roast,2203,12,438.73
23214,1,3,oz,85,nan,nan
23214,2,1,steak,254,72,48.60
23215,1,3,oz,85,nan,nan
23215,2,1,steak,256,48,51.97
23216,1,3,oz,85,nan,nan
23216,2,1,steak,250,24,41.96
23217,1,4,oz,113,nan,nan
23217,2,1,steak,382,1,nan
23218,1,4,oz,113,nan,nan
23218,2,1,steak,388,1,nan
23219,1,4,oz,113,nan,nan
23219,2,1,steak,373,1,nan
23220,1,3,oz,85,1,nan
23221,1,3,oz,85,nan,nan
23221,2,1,steak,174,72,46.29
23222,1,3,oz,85,nan,nan
23222,2,1,steak,173,48,48.13
23223,1,3,oz,85,nan,nan
23223,2,1,steak,175,24,43.35
23224,1,4,oz,113,nan,nan
23224,2,1,steak,266,1,nan
23225,1,4,oz,113,nan,nan
23225,2,1,steak,268,1,nan
23226,1,4,oz,113,nan,nan
23226,2,1,steak,264,1,nan
23227,1,3,oz,85,nan,nan
23227,2,1,steak,251,36,27.21
23228,1,3,oz,85,nan,nan
23228,2,1,steak,242,24,23.63
23229,1,3,oz,85,nan,nan
23229,2,1,steak,266,12,28.02
23230,1,4,oz,113,nan,nan
23230,2,1,steak,326,36,39.56
23231,1,4,oz,113,nan,nan
23231,2,1,steak,316,24,34.39
23232,1,4,oz,113,nan,nan
23232,2,1,steak,340,12,44.65
23233,1,3,oz,85,nan,nan
23233,2,1,ribs,1159,36,224.95
23234,1,3,oz,85,nan,nan
23234,2,1,ribs,1197,24,229.77
23235,1,3,oz,85,nan,nan
23235,2,1,ribs,1102,12,206.06
23236,1,4,oz,113,nan,nan
23236,2,1,ribs,1587,36,262.91
23237,1,4,oz,113,nan,nan
23237,2,1,ribs,1604,24,283.93
23238,1,4,oz,113,nan,nan
23238,2,1,ribs,1562,12,222.27
23239,1,3,oz,85,nan,nan
23239,2,1,roast,806,16,81.95
23240,1,4,oz,113,nan,nan
23240,2,1,fillet,190,16,33.52
23240,3,1,roast,1013,16,128.79
23241,1,3,oz,85,nan,nan
23241,2,1,steak,161,24,27.39
23242,1,3,oz,85,nan,nan
23242,2,1,steak,165,16,24.71
23243,1,3,oz,85,nan,nan
23243,2,1,steak,156,8,32.40
23244,1,4,oz,113,nan,nan
23244,2,1,steak,223,24,39.22
23245,1,4,oz,113,nan,nan
23245,2,1,steak,238,16,27.80
23246,1,4,oz,113,nan,nan
23246,2,1,steak,199,8,43.09
23247,1,3,oz,85,nan,18.55
23247,2,1,fillet,135,24,nan
23248,1,3,oz,85,nan,20.61
23248,2,1,fillet,135,16,nan
23249,1,3,oz,85,nan,14.82
23249,2,1,fillet,135,8,nan
23250,1,3,oz,85,nan,nan
23250,2,1,roast,634,24,123.14
23251,1,3,oz,85,nan,nan
23251,2,1,roast,677,16,111.09
23252,1,3,oz,85,nan,nan
23252,2,1,roast,571,8,113.72
23253,1,4,oz,113,nan,nan
23253,2,1,fillet,173,24,26.60
23253,3,1,roast,852,24,168.44
23254,1,4,oz,113,nan,nan
23254,2,1,fillet,178,16,27.37
23254,3,1,roast,844,16,169.17
23255,1,4,oz,113,nan,nan
23255,2,1,fillet,166,8,24.23
23255,3,1,roast,866,8,178.11
23256,1,3,oz,85,nan,25.59
23256,2,1,fillet,121,24,nan
23257,1,3,oz,85,nan,28.36
23257,2,1,fillet,124,16,nan
23258,1,3,oz,85,nan,16.81
23258,2,1,fillet,115,8,nan
23259,1,3,oz,85,nan,nan
23259,2,1,roast,768,24,100.78
23260,1,3,oz,85,nan,nan
23260,2,1,roast,765,8,134.30
23261,1,4,oz,113,nan,nan
23261,2,1,fillet,180,24,34.44
23261,3,1,roast,970,24,120.89
23262,1,4,oz,113,nan,nan
23262,2,1,fillet,186,8,40.24
23262,3,1,roast,955,8,82.97
23263,1,4,oz,113,nan,nan
23263,2,1,fillet,164,24,23.27
23263,3,1,roast,901,24,126.24
23264,1,4,oz,113,nan,nan
23264,2,1,fillet,163,16,17.57
23264,3,1,roast,938,16,131.84
23265,1,4,oz,113,nan,nan
23265,2,1,fillet,167,8,33.34
23265,3,1,roast,847,8,94.10
23266,1,3,oz,85,nan,nan
23266,2,1,steak,209,24,31.07
23267,1,3,oz,85,nan,nan
23267,2,1,steak,208,16,26.67
23268,1,3,oz,85,nan,nan
23268,2,1,steak,211,8,40.54
23269,1,4,oz,113,nan,nan
23269,2,1,steak,256,24,46.77
23270,1,4,oz,113,nan,nan
23270,2,1,steak,249,16,33.31
23271,1,4,oz,113,nan,nan
23271,2,1,steak,267,8,67.85
23272,1,3,oz,85,nan,17.47
23272,2,1,fillet,135,24,nan
23273,1,3,oz,85,nan,16.23
23273,2,1,fillet,138,16,nan
23274,1,3,oz,85,nan,20.09
23274,2,1,fillet,129,8,nan
23275,1,3,oz,85,nan,nan
23275,2,1,roast,699,24,96.78
23276,1,3,oz,85,nan,nan
23276,2,1,roast,714,16,95.25
23277,1,3,oz,85,nan,nan
23277,2,1,roast,675,8,98.19
23278,1,3,oz,85,nan,nan
23278,2,1,steak,161,24,27.39
23279,1,3,oz,85,nan,nan
23279,2,1,steak,165,16,24.71
23280,1,3,oz,85,nan,nan
23280,2,1,steak,156,8,32.40
23281,1,4,oz,113,nan,nan
23281,2,1,steak,223,24,39.22
23282,1,4,oz,113,nan,nan
23282,2,1,steak,238,16,27.80
23283,1,4,oz,113,nan,nan
23283,2,1,steak,199,8,43.09
23284,1,3,oz,85,nan,18.55
23284,2,1,fillet,135,24,nan
23285,1,3,oz,85,nan,20.61
23285,2,1,fillet,135,16,nan
23286,1,3,oz,85,nan,14.82
23286,2,1,fillet,135,8,nan
23287,1,3,oz,85,nan,nan
23287,2,1,roast,634,24,123.14
23288,1,3,oz,85,nan,nan
23288,2,1,roast,677,16,111.09
23289,1,3,oz,85,nan,nan
23289,2,1,roast,571,8,113.72
23290,1,4,oz,113,nan,nan
23290,2,1,fillet,173,24,26.60
23290,3,1,roast,852,24,168.44
23291,1,4,oz,113,nan,nan
23291,2,1,fillet,178,16,27.37
23291,3,1,roast,844,16,169.17
23292,1,4,oz,113,nan,nan
23292,2,1,fillet,166,8,24.23
23292,3,1,roast,866,8,178.11
23293,1,4,oz (4 oz),113,nan,nan
23294,1,4,oz,113,nan,nan
23294,2,1,steak,150,42,41.20
23295,1,4,oz,113,nan,nan
23295,2,1,steak,152,34,36.10
23296,1,4,oz,113,nan,nan
23297,1,4,oz,113,nan,nan
23298,1,4,oz,113,nan,nan
23299,1,4,oz,113,nan,nan
23300,1,4,oz,113,nan,nan
23301,1,4,oz,113,nan,nan
23302,1,4,oz,113,nan,nan
23302,2,1,steak,150,42,41.20
23303,1,4,oz,113,nan,nan
23303,2,1,roast,339,47,48.90
23304,1,4,oz,113,nan,nan
23304,2,1,steak,152,34,36.10
23305,1,4,oz,113,nan,nan
23305,2,1,roast,339,47,48.90
23306,1,4,oz,113,nan,nan
23306,2,1,roast,449,18,180.70
23307,1,4,oz,113,nan,nan
23307,2,1,roast,350,38,63.80
23308,1,4,oz,113,nan,nan
23308,2,1,roast,337,49,64.50
23309,1,4,oz,113,nan,nan
23309,2,1,roast,763,25,154.10
23310,1,4,oz,113,nan,nan
23310,2,1,steak,173,44,42.40
23311,1,4,oz,113,nan,nan
23311,2,1,roast,348,62,63
23312,1,4,oz,113,nan,nan
23312,2,1,roast,359,64,56.70
23313,1,4,oz,113,nan,nan
23313,2,1,roast,342,52,84.40
23314,1,4,oz,113,nan,nan
23314,2,1,roast,377,59,77.70
23315,1,4,oz,113,nan,nan
23315,2,1,roast,449,nan,nan
23316,1,4,oz,113,nan,nan
23316,2,1,roast,350,nan,nan
23317,1,4,oz,113,nan,nan
23317,2,1,roast,337,nan,nan
23318,1,4,oz,113,nan,nan
23318,2,1,roast,763,nan,nan
23319,1,4,oz,113,nan,nan
23319,2,1,roast,348,nan,nan
23320,1,4,oz,113,nan,nan
23320,2,1,roast,359,64,56.70
23321,1,4,oz,113,nan,nan
23321,2,1,roast,342,52,84.40
23322,1,4,oz,113,nan,nan
23322,2,1,roast,377,59,77.70
23323,1,4,oz,113,nan,nan
23323,2,1,steak,173,nan,nan
23324,1,4,oz,113,nan,nan
23324,2,1,steak,344,36,55.18
23325,1,4,oz,113,nan,nan
23325,2,1,steak,344,24,58.26
23326,1,4,oz,113,nan,nan
23326,2,1,steak,344,12,50.84
23327,1,4,oz,113,nan,nan
23327,2,1,roast,758,36,215.96
23328,1,4,oz,113,nan,nan
23328,2,1,roast,770,24,204.36
23329,1,4,oz,113,nan,nan
23329,2,1,roast,740,12,247.04
23330,1,4,oz,113,nan,nan
23330,2,1,roast,675,36,104.80
23331,1,4,oz,113,nan,nan
23331,2,1,roast,658,24,96.17
23332,1,4,oz,113,nan,nan
23332,2,1,roast,699,12,121.71
23333,1,4,oz,113,nan,nan
23333,2,1,steak,140,36,31.34
23334,1,4,oz,113,nan,nan
23334,2,1,steak,133,24,32.62
23335,1,3,oz,85,nan,nan
23335,2,1,steak,151,12,25.74
23336,1,4,oz,113,nan,nan
23336,2,1,roast,644,36,107.79
23337,1,4,oz,113,nan,nan
23337,2,1,roast,625,24,114.67
23338,1,4,oz,113,nan,nan
23338,2,1,roast,673,12,91.82
23339,1,4,oz,113,nan,nan
23339,2,1,steak,267,36,34.87
23340,1,4,oz,113,nan,nan
23340,2,1,steak,266,24,36.38
23341,1,4,oz,113,nan,nan
23341,2,1,steak,268,12,33.21
23342,1,4,oz,113,nan,nan
23342,2,1,steak,170,36,22.90
23343,1,4,oz,113,nan,nan
23343,2,1,steak,168,24,21.45
23344,1,4,oz,113,nan,nan
23344,2,1,steak,172,12,26.60
23345,1,3,oz,85,nan,nan
23345,2,1,roast,481,36,90.69
23346,1,3,oz,85,nan,nan
23346,2,1,roast,478,24,100.69
23347,1,3,oz,85,nan,nan
23347,2,1,roast,487,12,70.51
23348,1,3,oz,85,1,nan
23349,1,3,oz,85,nan,nan
23350,1,3,oz,85,nan,nan
23351,1,3,oz,85,nan,nan
23352,1,3,oz,85,nan,nan
23353,1,3,oz,85,nan,nan
23354,1,4,oz,113,nan,nan
23354,2,1,steak,344,36,55.18
23355,1,4,oz,113,nan,nan
23355,2,1,steak,344,24,58.26
23356,1,4,oz,113,nan,nan
23356,2,1,steak,344,12,50.84
23357,1,4,oz,113,nan,nan
23357,2,1,roast,758,36,215.96
23358,1,4,oz,113,nan,nan
23358,2,1,roast,770,24,204.36
23359,1,4,oz,113,nan,nan
23359,2,1,roast,740,12,247.04
23360,1,4,oz,113,nan,nan
23360,2,1,roast,675,36,104.80
23361,1,4,oz,113,nan,nan
23361,2,1,roast,658,24,96.17
23362,1,4,oz,113,nan,nan
23362,2,1,roast,699,12,121.71
23363,1,4,oz,113,nan,nan
23363,2,1,steak,140,36,31.34
23364,1,4,oz,113,nan,nan
23364,2,1,steak,133,24,32.62
23365,1,4,oz,113,nan,nan
23365,2,1,steak,151,12,25.74
23366,1,4,oz,113,nan,nan
23366,2,1,roast,644,36,107.79
23367,1,4,oz,113,nan,nan
23367,2,1,roast,625,24,114.67
23368,1,4,oz,113,nan,nan
23368,2,1,roast,673,12,91.82
23369,1,4,oz,113,nan,nan
23369,2,1,steak,267,36,34.87
23370,1,4,oz,113,nan,nan
23370,2,1,steak,266,24,36.38
23370,3,1,oz,28,nan,nan
23371,1,4,oz,113,nan,nan
23371,2,1,steak,268,12,33.21
23372,1,4,oz,113,nan,nan
23372,2,1,steak,170,36,22.90
23373,1,4,oz,113,nan,nan
23373,2,1,steak,168,24,21.45
23374,1,4,oz,113,nan,nan
23374,2,1,steak,172,12,26.60
23375,1,3,oz,85,nan,nan
23375,2,1,roast,481,36,90.69
23376,1,3,oz,85,nan,nan
23376,2,1,roast,478,24,100.69
23377,1,3,oz,85,nan,nan
23377,2,1,roast,487,12,70.51
23378,1,3,oz,85,nan,nan
23379,1,3,oz,85,nan,nan
23380,1,3,oz,85,nan,nan
23381,1,3,oz,85,nan,nan
23382,1,3,oz,85,nan,nan
23383,1,3,oz,85,nan,nan
23384,1,4,oz,113,nan,nan
23384,2,1,steak,304,12,40.13
23385,1,4,oz,113,nan,nan
23385,2,1,steak,301,24,39.94
23386,1,4,oz,113,nan,nan
23386,2,1,steak,302,36,39.44
23387,1,4,oz,113,nan,nan
23387,2,1,steak,304,12,40.13
23388,1,4,oz,113,nan,nan
23388,2,1,steak,302,36,39.44
23389,1,3,oz,85,nan,nan
23389,2,1,steak,236,24,34.58
23390,1,3,oz,85,nan,nan
23390,2,1,steak,234,12,34.08
23391,1,3,oz,85,nan,nan
23391,2,1,steak,235,36,33.96
23392,1,3,oz,85,nan,nan
23392,2,1,steak,236,24,34.58
23393,1,3,oz,85,nan,nan
23393,2,1,steak,234,12,34.08
23394,1,3,oz,85,nan,nan
23394,2,1,steak,235,36,33.96
23395,1,4,oz,113,nan,nan
23395,2,1,steak,301,24,39.94
23397,1,3,oz,85,1,nan
23398,1,4,oz,113,1,nan
23399,1,3,oz,85,1,nan
23401,1,4,oz,113,1,nan
23402,1,3,oz,85,1,nan
23403,1,4,oz,113,1,nan
23404,1,4,oz,113,1,nan
23405,1,1,serving,85,1,nan
23406,1,3,oz,85,1,nan
23407,1,4,oz,113,1,nan
23408,1,3,oz,85,1,nan
23409,1,4,oz,113,1,nan
23410,1,3,oz,85,1,nan
23411,1,4,oz,113,1,nan
23412,1,3,oz,85,1,nan
23413,1,4,oz,113,1,nan
23414,1,3,oz,85,nan,nan
23415,1,4,oz,113,1,nan
23416,1,3,oz,85,1,nan
23417,1,4,oz,113,nan,nan
23418,1,4,oz,113,1,nan
23419,1,3,oz,85,nan,nan
23420,1,4,oz,113,nan,nan
23421,1,3,oz,85,1,nan
23422,1,3,oz,85,nan,nan
23423,1,4,oz,113,nan,nan
23424,1,3,oz,85,1,nan
23425,1,4,oz,113,1,nan
23426,1,3,oz,85,nan,nan
23427,1,4,oz,113,nan,nan
23428,1,3,oz,85,1,nan
23429,1,4,oz,113,1,nan
23430,1,3,oz,85,1,nan
23431,1,4,oz,113,1,nan
23432,1,3,oz,85,1,nan
23433,1,3,oz,85,nan,nan
23434,1,4,oz,113,1,nan
23435,1,3,oz,85,nan,nan
23436,1,4,oz,113,nan,nan
23437,1,3,oz,85,1,nan
23438,1,4,oz,113,1,nan
23439,1,3,oz,85,nan,nan
23440,1,4,oz,113,nan,nan
23441,1,4,oz,113,nan,nan
23442,1,3,oz,85,nan,nan
23443,1,4,oz,113,nan,nan
23444,1,3,oz,85,nan,nan
23445,1,4,oz,113,nan,nan
23446,1,3,oz,85,nan,nan
23447,1,4,oz,113,nan,nan
23448,1,3,oz,85,nan,nan
23449,1,4,oz,113,nan,nan
23450,1,3,oz,85,nan,nan
23451,1,4,oz,113,nan,nan
23452,1,3,oz,85,nan,nan
23453,1,4,oz,113,nan,nan
23454,1,3,oz,85,nan,nan
23455,1,4,oz,113,nan,nan
23456,1,3,oz,85,nan,nan
23457,1,4,oz,113,nan,nan
23458,1,3,oz,85,nan,nan
23459,1,4,oz,113,nan,nan
23460,1,3,oz,85,nan,nan
23461,1,4,oz,113,nan,nan
23462,1,3,oz,85,nan,nan
23463,1,4,oz,113,nan,nan
23464,1,3,oz,85,nan,nan
23465,1,3,oz,85,nan,nan
23466,1,4,oz,113,nan,nan
23467,1,4,oz,113,nan,nan
23468,1,3,oz,85,nan,nan
23469,1,4,oz,113,nan,nan
23470,1,3,oz,85,nan,nan
23471,1,4,oz,113,nan,nan
23472,1,4,oz,113,nan,nan
23473,1,3,oz,85,nan,nan
23474,1,3,oz,85,nan,nan
23475,1,3,oz,85,nan,nan
23476,1,3,oz,85,nan,nan
23477,1,4,oz,113,nan,nan
23478,1,3,oz,85,nan,nan
23478,2,1,patty,70,42,2.94
23479,1,3,oz,85,nan,nan
23479,2,1,portion (yield from 1/2 lb raw meat ),139,18,4.94
23480,1,3,oz,85,nan,nan
23481,1,3,oz,85,nan,nan
23482,1,4,oz,113,nan,nan
23483,1,3,oz,85,nan,nan
23484,1,3,oz,85,nan,nan
23485,1,4,oz,113,nan,nan
23490,1,4,oz,113,nan,nan
23491,1,3,oz,85,nan,nan
23494,1,4,oz,113,nan,nan
23495,1,4,oz,113,nan,nan
23496,1,4,oz,113,nan,nan
23497,1,4,oz,113,nan,nan
23498,1,3,oz,85,nan,nan
23499,1,4,oz,113,nan,nan
23509,1,3,oz,85,nan,nan
23509,2,1,lb,453.6,nan,nan
23511,1,3,oz,85,nan,nan
23511,2,1,lb,453.6,nan,nan
23513,1,4,oz,113,nan,nan
23513,2,1,lb,453.6,nan,nan
23514,1,3,oz ( 1 serving  ),85,nan,nan
23514,2,1,lb,453.6,nan,nan
23515,1,3,oz,85,nan,nan
23515,2,1,lb,453.6,nan,nan
23516,1,3,oz,85,nan,nan
23517,1,3,oz,85,nan,nan
23517,2,1,lb,453.6,nan,nan
23519,1,3,oz,85,nan,nan
23519,2,1,lb,453.6,nan,nan
23521,1,3,oz,85,nan,nan
23521,2,1,lb,453.6,nan,nan
23523,1,3,oz,85,nan,nan
23523,2,1,lb,453.6,nan,nan
23525,1,3,oz,85,nan,nan
23525,2,1,lb,453.6,nan,nan
23528,1,3,oz,85,nan,nan
23528,2,1,lb,453.6,nan,nan
23531,1,3,oz,85,nan,nan
23531,2,1,lb,453.6,nan,nan
23536,1,3,oz,85,nan,nan
23536,2,1,steak,297,18,53.50
23540,1,3,oz,85,nan,nan
23540,2,1,lb,453.6,nan,nan
23541,1,3,oz,85,nan,nan
23541,2,1,lb,453.6,nan,nan
23545,1,3,oz,85,nan,nan
23545,2,1,lb,453.6,nan,nan
23547,1,3,oz,85,nan,nan
