,NDB_No,Factor_Code
23724,12059,K0003
23725,12059,M0001
23726,12059,N0001
23727,12059,P0024
23728,12060,A0260
23729,12060,A1282
23730,12060,B1715
23731,12060,C0155
23732,12060,E0106
23733,12060,F0003
23734,12060,G0003
23735,12060,H0138
23736,12060,J0116
23737,12060,K0003
23738,12060,M0001
23739,12060,N0001
23740,12060,P0024
23741,12061,A0260
23742,12061,A1282
23743,12061,B1272
23744,12061,C0133
23745,12061,E0151
23746,12061,F0001
23747,12061,G0003
23748,12061,H0138
23749,12061,J0116
23750,12061,K0003
23751,12061,M0001
23752,12061,N0001
23753,12061,P0024
23754,12062,A0260
23755,12062,A1282
23756,12062,B1272
23757,12062,C0132
23758,12062,E0151
23759,12062,F0018
23760,12062,G0003
23761,12062,H0138
23762,12062,J0116
23763,12062,K0003
23764,12062,M0001
23765,12062,N0001
23766,12062,P0024
23767,12063,A0260
23768,12063,A1282
23769,12063,B1272
23770,12063,C0133
23771,12063,E0151
23772,12063,F0014
23773,12063,G0005
23774,12063,H0138
23775,12063,J0116
23776,12063,K0003
23777,12063,M0001
23778,12063,N0001
23779,12063,P0024
23780,12063,P0078
23781,12065,A0260
23782,12065,A1282
23783,12065,B1272
23784,12065,C0133
23785,12065,E0151
23786,12065,F0014
23787,12065,G0025
23788,12065,H0138
23789,12065,H0233
23790,12065,J0116
23791,12065,K0003
23792,12065,M0001
23793,12065,N0001
23794,12065,P0024
23795,12065,P0078
23796,12071,A0260
23797,12071,A1282
23798,12071,B1272
23799,12071,C0155
23800,12071,E0119
23801,12071,F0014
23802,12071,G0001
23803,12071,H0105
23804,12071,J0001
23805,12071,K0003
23806,12071,M0001
23807,12071,N0001
23808,12071,P0024
23809,12077,A0260
23810,12077,A1282
23811,12077,B1543
23812,12077,C0155
23813,12077,E0150
23814,12077,F0001
23815,12077,G0003
23816,12077,H0138
23817,12077,J0116
23818,12077,K0003
23819,12077,M0001
23820,12077,N0001
23821,12077,P0024
23822,12078,A0260
23823,12078,A1282
23824,12078,B1463
23825,12078,C0133
23826,12078,E0151
23827,12078,F0001
23828,12078,G0003
23829,12078,H0138
23830,12078,J0116
23831,12078,K0003
23832,12078,M0001
23833,12078,N0001
23834,12078,P0024
23835,12084,A0260
23836,12084,A1282
23837,12084,B1453
23838,12084,C0155
23839,12084,E0150
23840,12084,F0001
23841,12084,G0003
23842,12084,H0138
23843,12084,J0116
23844,12084,K0003
23845,12084,M0001
23846,12084,N0001
23847,12084,P0024
23848,12085,A0260
23849,12085,A1282
23850,12085,B1221
23851,12085,C0155
23852,12085,E0151
23853,12085,F0014
23854,12085,G0005
23855,12085,H0138
23856,12085,J0116
23857,12085,K0003
23858,12085,M0001
23859,12085,N0001
23860,12085,P0024
23861,12085,P0078
23862,12086,A0260
23863,12086,A1282
23864,12086,B1221
23865,12086,C0155
23866,12086,E0151
23867,12086,F0014
23868,12086,G0025
23869,12086,H0138
23870,12086,H0233
23871,12086,J0116
23872,12086,K0003
23873,12086,M0001
23874,12086,N0001
23875,12086,P0024
23876,12086,P0078
23877,12087,A0260
23878,12087,A1282
23879,12087,B1221
23880,12087,C0155
23881,12087,E0151
23882,12087,F0003
23883,12087,G0003
23884,12087,H0003
23885,12087,J0001
23886,12087,K0003
23887,12087,M0001
23888,12087,N0001
23889,12087,P0024
23890,12087,P0078
23891,12087,R0001
23892,12088,A0260
23893,12088,A1282
23894,12088,B1221
23895,12088,C0155
23896,12088,E0119
23897,12088,F0014
23898,12088,G0003
23899,12088,H0001
23900,12088,J0001
23901,12088,K0003
23902,12088,M0001
23903,12088,N0001
23904,12088,P0024
23905,12088,P0078
23906,12093,A0260
23907,12093,A1282
23908,12093,B2416
23909,12093,C0155
23910,12093,E0150
23911,12093,F0003
23912,12093,G0003
23913,12093,H0003
23914,12093,J0001
23915,12093,K0003
23916,12093,M0001
23917,12093,N0001
23918,12093,P0024
23919,12094,A0260
23920,12094,A1282
23921,12094,B2416
23922,12094,C0155
23923,12094,E0150
23924,12094,F0003
23925,12094,G0003
23926,12094,H0138
23927,12094,J0116
23928,12094,K0003
23929,12094,M0001
23930,12094,N0001
23931,12094,P0024
23932,12095,A0260
23933,12095,A1282
23934,12095,B2416
23935,12095,C0155
23936,12095,E0150
23937,12095,F0014
23938,12095,G0014
23939,12095,G0021
23940,12095,H0003
23941,12095,J0001
23942,12095,K0003
23943,12095,M0001
23944,12095,N0001
23945,12095,P0024
23946,12096,A0260
23947,12096,A1282
23948,12096,B2416
23949,12096,C0155
23950,12096,E0150
23951,12096,F0014
23952,12096,G0005
23953,12096,H0003
23954,12096,J0001
23955,12096,K0003
23956,12096,M0001
23957,12096,N0001
23958,12096,P0024
23959,12097,A0260
23960,12097,A1282
23961,12097,B1584
23962,12097,C0133
23963,12097,E0150
23964,12097,F0003
23965,12097,G0003
23966,12097,H0003
23967,12097,J0001
23968,12097,K0003
23969,12097,M0001
23970,12097,N0001
23971,12097,P0024
23972,12098,A0260
23973,12098,A1282
23974,12098,B1584
23975,12098,C0132
23976,12098,E0150
23977,12098,F0003
23978,12098,G0003
23979,12098,H0003
23980,12098,J0001
23981,12098,K0003
23982,12098,M0001
23983,12098,N0001
23984,12098,P0024
23985,12099,A0260
23986,12099,A1282
23987,12099,B1584
23988,12099,C0133
23989,12099,E0150
23990,12099,F0001
23991,12099,G0003
23992,12099,H0138
23993,12099,J0116
23994,12099,K0003
23995,12099,M0001
23996,12099,N0001
23997,12099,P0024
23998,12100,A0260
23999,12100,A1282
24000,12100,B1584
24001,12100,C0132
24002,12100,E0150
24003,12100,F0001
24004,12100,G0003
24005,12100,H0138
24006,12100,J0116
24007,12100,K0003
24008,12100,M0001
24009,12100,N0001
24010,12100,P0024
24011,12101,A0260
24012,12101,A1282
24013,12101,B1584
24014,12101,C0155
24015,12101,E0150
24016,12101,F0014
24017,12101,G0012
24018,12101,H0003
24019,12101,J0001
24020,12101,K0003
24021,12101,M0001
24022,12101,N0001
24023,12101,P0024
24024,12104,A0260
24025,12104,A1282
24026,12104,B1536
24027,12104,C0134
24028,12104,E0151
24029,12104,F0003
24030,12104,G0003
24031,12104,H0003
24032,12104,J0001
24033,12104,K0003
24034,12104,M0003
24035,12104,N0001
24036,12104,P0024
24037,12104,Z0052
24038,12108,A0260
24039,12108,A1282
24040,12108,B1536
24041,12108,C0134
24042,12108,E0152
24043,12108,F0001
24044,12108,G0003
24045,12108,H0138
24046,12108,J0144
24047,12108,K0003
24048,12108,M0003
24049,12108,N0001
24050,12108,P0024
24051,12108,P0105
24052,12109,A0260
24053,12109,A1282
24054,12109,B1536
24055,12109,C0134
24056,12109,E0152
24057,12109,F0001
24058,12109,G0003
24059,12109,H0105
24060,12109,H0138
24061,12109,J0144
24062,12109,K0003
24063,12109,M0001
24064,12109,N0001
24065,12109,P0024
24066,12110,A0260
24067,12110,A1282
24068,12110,B1536
24069,12110,C0134
24070,12110,E0152
24071,12110,F0001
24072,12110,G0003
24073,12110,H0105
24074,12110,H0138
24075,12110,J0116
24076,12110,K0003
24077,12110,M0001
24078,12110,N0001
24079,12110,P0024
24080,12114,A0260
24081,12114,A1282
24082,12114,B1536
24083,12114,C0134
24084,12114,E0152
24085,12114,F0014
24086,12114,G0010
24087,12114,H0138
24088,12114,J0144
24089,12114,K0003
24090,12114,M0001
24091,12114,N0001
24092,12114,P0024
24093,12115,A0260
24094,12115,A1282
24095,12115,B1536
24096,12115,C0208
24097,12115,E0139
24098,12115,F0003
24099,12115,G0003
24100,12115,H0003
24101,12115,J0001
24102,12115,K0003
24103,12115,M0001
24104,12115,N0001
24105,12115,P0024
24106,12116,A0129
24107,12116,A1282
24108,12116,B1536
24109,12116,C0208
24110,12116,E0139
24111,12116,F0014
24112,12116,G0003
24113,12116,H0202
24114,12116,J0123
24115,12116,K0003
24116,12116,M0194
24117,12116,N0001
24118,12116,P0024
24119,12117,A0260
24120,12117,A1282
24121,12117,B1536
24122,12117,C0208
24123,12117,E0130
24124,12117,F0003
24125,12117,G0003
24126,12117,H0003
24127,12117,H0148
24128,12117,J0001
24129,12117,K0003
24130,12117,M0001
24131,12117,N0001
24132,12117,P0024
24133,12118,A0260
24134,12118,A1282
24135,12118,B1536
24136,12118,C0208
24137,12118,E0130
24138,12118,F0014
24139,12118,G0003
24140,12118,H0148
24141,12118,J0123
24142,12118,K0003
24143,12118,M0194
24144,12118,N0001
24145,12118,P0024
24146,12119,A0260
24147,12119,A1282
24148,12119,B1536
24149,12119,C0214
24150,12119,E0123
24151,12119,F0003
24152,12119,G0003
24153,12119,H0001
24154,12119,J0001
24155,12119,K0003
24156,12119,M0001
24157,12119,N0001
24158,12119,P0024
24159,12120,A0260
24160,12120,A1282
24161,12120,B1533
24162,12120,C0155
24163,12120,E0151
24164,12120,F0001
24165,12120,G0003
24166,12120,H0138
24167,12120,J0116
24168,12120,K0003
24169,12120,M0001
24170,12120,N0001
24171,12120,P0024
24172,12121,A0260
24173,12121,A1282
24174,12121,B1533
24175,12121,C0132
24176,12121,E0151
24177,12121,F0018
24178,12121,G0003
24179,12121,H0138
24180,12121,J0116
24181,12121,K0003
24182,12121,M0001
24183,12121,N0001
24184,12121,P0024
24185,12122,A0260
24186,12122,A1282
24187,12122,B1533
24188,12122,C0155
24189,12122,E0151
24190,12122,F0014
24191,12122,G0005
24192,12122,H0138
24193,12122,J0116
24194,12122,K0003
24195,12122,M0001
24196,12122,N0001
24197,12122,P0024
24198,12122,P0078
24199,12127,A0260
24200,12127,A1282
24201,12127,B1260
24202,12127,C0155
24203,12127,E0150
24204,12127,F0003
24205,12127,G0003
24206,12127,H0003
24207,12127,J0001
24208,12127,K0003
24209,12127,M0001
24210,12127,N0001
24211,12127,P0024
24212,12128,A0260
24213,12128,A1282
24214,12128,B1260
24215,12128,C0155
24216,12128,E0150
24217,12128,F0001
24218,12128,G0003
24219,12128,H0138
24220,12128,J0116
24221,12128,K0003
24222,12128,M0001
24223,12128,N0001
24224,12128,P0024
24225,12129,A0260
24226,12129,A1282
24227,12129,B1260
24228,12129,C0155
24229,12129,E0150
24230,12129,F0014
24231,12129,G0003
24232,12129,H0001
24233,12129,J0123
24234,12129,K0003
24235,12129,M0194
24236,12129,N0001
24237,12129,P0024
24238,12130,A0260
24239,12130,A1282
24240,12130,B1553
24241,12130,C0155
24242,12130,E0150
24243,12130,F0001
24244,12130,G0003
24245,12130,H0138
24246,12130,J0116
24247,12130,K0003
24248,12130,M0001
24249,12130,N0001
24250,12130,P0024
24251,12131,A0260
24252,12131,A1282
24253,12131,B1451
24254,12131,C0155
24255,12131,E0151
24256,12131,F0003
24257,12131,G0003
24258,12131,H0003
24259,12131,J0001
24260,12131,K0003
24261,12131,M0001
24262,12131,N0001
24263,12131,P0024
24264,12132,A0260
24265,12132,A1282
24266,12132,B1451
24267,12132,C0155
24268,12132,E0151
24269,12132,F0014
24270,12132,G0005
24271,12132,H0138
24272,12132,J0116
24273,12132,K0003
24274,12132,M0001
24275,12132,N0001
24276,12132,P0024
24277,12132,P0078
24278,12135,A0260
24279,12135,A1282
24280,12135,B1213
24281,12135,C0155
24282,12135,E0150
24283,12135,F0014
24284,12135,G0005
24285,12135,H0124
24286,12135,H0138
24287,12135,H0757
24288,12135,J0116
24289,12135,K0003
24290,12135,M0001
24291,12135,N0001
24292,12135,P0024
24293,12135,P0078
24294,12137,A0260
24295,12137,A1282
24296,12137,B1213
24297,12137,C0155
24298,12137,E0150
24299,12137,F0014
24300,12137,G0005
24301,12137,G0025
24302,12137,H0124
24303,12137,H0138
24304,12137,H0233
24305,12137,H0757
24306,12137,J0116
24307,12137,K0003
24308,12137,M0001
24309,12137,N0001
24310,12137,P0024
24311,12137,P0078
24312,12138,A0260
24313,12138,A1282
24314,12138,B1213
24315,12138,C0155
24316,12138,E0150
24317,12138,F0014
24318,12138,G0005
24319,12138,G0025
24320,12138,H0138
24321,12138,H0233
24322,12138,H0757
24323,12138,J0116
24324,12138,K0003
24325,12138,M0001
24326,12138,N0001
24327,12138,P0024
24328,12138,P0078
24329,12140,A0260
24330,12140,A1282
24331,12140,B1452
24332,12140,C0190
24333,12140,E0140
24334,12140,F0014
24335,12140,G0003
24336,12140,H0136
24337,12140,H0150
24338,12140,H0222
24339,12140,H0228
24340,12140,H0229
24341,12140,H0367
24342,12140,H0748
24343,12140,J0001
24344,12140,K0003
24345,12140,M0001
24346,12140,N0001
24347,12140,P0024
24348,12142,A0260
24349,12142,A1282
24350,12142,B1320
24351,12142,C0155
24352,12142,E0151
24353,12142,F0001
24354,12142,G0003
24355,12142,H0138
24356,12142,J0116
24357,12142,K0003
24358,12142,M0001
24359,12142,N0001
24360,12142,P0024
24361,12143,A0260
24362,12143,A1282
24363,12143,B1320
24364,12143,C0155
24365,12143,E0151
24366,12143,F0014
24367,12143,G0005
24368,12143,H0138
24369,12143,J0144
24370,12143,K0003
24371,12143,M0001
24372,12143,N0001
24373,12143,P0024
24374,12143,P0078
24375,12144,A0260
24376,12144,A1282
24377,12144,B1320
24378,12144,C0155
24379,12144,E0151
24380,12144,F0014
24381,12144,G0005
24382,12144,G0025
24383,12144,H0138
24384,12144,H0233
24385,12144,J0116
24386,12144,K0003
24387,12144,M0001
24388,12144,N0001
24389,12144,P0024
24390,12144,P0078
24391,12145,A0260
24392,12145,A1282
24393,12145,B1289
24394,12145,C0155
24395,12145,E0150
24396,12145,F0001
24397,12145,G0003
24398,12145,H0138
24399,12145,J0116
24400,12145,K0003
24401,12145,M0001
24402,12145,N0001
24403,12145,P0024
24404,12147,A0260
24405,12147,A1282
24406,12147,B1596
24407,12147,C0155
24408,12147,E0150
24409,12147,F0001
24410,12147,G0003
24411,12147,H0138
24412,12147,J0116
24413,12147,K0003
24414,12147,M0001
24415,12147,N0001
24416,12147,P0024
24417,12149,A0260
24418,12149,A1282
24419,12149,B1596
24420,12149,C0155
24421,12149,E0150
24422,12149,F0001
24423,12149,G0003
24424,12149,H0138
24425,12149,J0116
24426,12149,K0003
24427,12149,M0001
24428,12149,N0001
24429,12149,P0024
24430,12151,A0260
24431,12151,A1282
24432,12151,B1416
24433,12151,C0155
24434,12151,E0150
24435,12151,F0001
24436,12151,G0003
24437,12151,H0003
24438,12151,J0001
24439,12151,K0003
24440,12151,M0001
24441,12151,N0001
24442,12151,P0024
24443,12152,A0260
24444,12152,A1282
24445,12152,B1416
24446,12152,C0155
24447,12152,E0150
24448,12152,F0014
24449,12152,G0005
24450,12152,H0138
24451,12152,J0144
24452,12152,K0003
24453,12152,M0001
24454,12152,N0001
24455,12152,P0024
24456,12152,P0078
24457,12154,A0260
24458,12154,A1282
24459,12154,B1071
24460,12154,C0155
24461,12154,E0151
24462,12154,F0001
24463,12154,G0003
24464,12154,H0138
24465,12154,J0116
24466,12154,K0003
24467,12154,M0001
24468,12154,N0001
24469,12154,P0024
24470,12155,A0260
24471,12155,A1282
24472,12155,B1130
24473,12155,C0155
24474,12155,E0151
24475,12155,F0001
24476,12155,G0003
24477,12155,H0138
24478,12155,J0116
24479,12155,K0003
24480,12155,M0001
24481,12155,N0001
24482,12155,P0024
24483,12158,A0305
24484,12158,A1282
24485,12158,B1504
24486,12158,C0155
24487,12158,E0150
24488,12158,F0014
24489,12158,G0005
24490,12158,H0138
24491,12158,J0116
24492,12158,K0003
24493,12158,M0001
24494,12158,N0001
24495,12158,P0024
24496,12160,A0305
24497,12160,A1282
24498,12160,B1210
24499,12160,C0155
24500,12160,E0150
24501,12160,F0014
24502,12160,G0005
24503,12160,H0138
24504,12160,J0116
24505,12160,K0003
24506,12160,M0001
24507,12160,N0001
24508,12160,P0024
24509,12163,A0305
24510,12163,A1282
24511,12163,B2091
24512,12163,C0155
24513,12163,E0150
24514,12163,F0014
24515,12163,G0005
24516,12163,H0138
24517,12163,J0116
24518,12163,K0003
24519,12163,M0001
24520,12163,N0001
24521,12163,P0024
24522,12163,P0078
24523,12166,A0305
24524,12166,A1282
24525,12166,B1226
24526,12166,C0132
24527,12166,E0119
24528,12166,F0014
24529,12166,G0004
24530,12166,H0001
24531,12166,J0001
24532,12166,K0003
24533,12166,M0001
24534,12166,N0001
24535,12166,P0024
24536,12167,A0260
24537,12167,A1282
24538,12167,B1584
24539,12167,C0155
24540,12167,E0150
24541,12167,F0014
24542,12167,G0005
24543,12167,H0138
24544,12167,J0116
24545,12167,K0003
24546,12167,M0001
24547,12167,N0001
24548,12167,P0024
24549,12169,A0305
24550,12169,A1282
24551,12169,B1226
24552,12169,C0155
24553,12169,E0119
24554,12169,F0014
24555,12169,G0003
24556,12169,H0001
24557,12169,J0001
24558,12169,K0003
24559,12169,M0001
24560,12169,N0001
24561,12169,P0024
24562,12170,A1282
24563,12170,B1226
24564,12170,C0132
24565,12170,E0106
24566,12170,F0003
24567,12170,G0003
24568,12170,H0138
24569,12170,J0116
24570,12170,K0003
24571,12170,M0001
24572,12170,N0001
24573,12170,P0024
24574,12171,A0305
24575,12171,A1282
24576,12171,B1226
24577,12171,C0132
24578,12171,E0119
24579,12171,F0003
24580,12171,G0003
24581,12171,H0001
24582,12171,J0001
24583,12171,K0003
24584,12171,M0001
24585,12171,N0001
24586,12171,P0024
24587,12174,A0305
24588,12174,A1282
24589,12174,B1391
24590,12174,C0155
24591,12174,E0150
24592,12174,F0003
24593,12174,G0003
24594,12174,H0138
24595,12174,J0116
24596,12174,K0003
24597,12174,M0001
24598,12174,N0001
24599,12174,P0024
24600,12175,A0260
24601,12175,A1282
24602,12175,B2417
24603,12175,C0155
24604,12175,E0150
24605,12175,F0001
24606,12175,G0003
24607,12175,H0138
24608,12175,J0116
24609,12175,K0003
24610,12175,M0001
24611,12175,N0001
24612,12175,P0024
24613,12176,A0260
24614,12176,A1282
24615,12176,B1536
24616,12176,C0134
24617,12176,E0130
24618,12176,F0003
24619,12176,G0003
24620,12176,H0148
24621,12176,J0136
24622,12176,K0003
24623,12176,M0001
24624,12176,N0001
24625,12176,P0024
24626,12177,A0260
24627,12177,A1282
24628,12177,B1536
24629,12177,C0134
24630,12177,E0119
24631,12177,F0003
24632,12177,G0003
24633,12177,H0138
24634,12177,J0116
24635,12177,K0003
24636,12177,M0001
24637,12177,N0001
24638,12177,P0024
24639,12179,A0260
24640,12179,A1282
24641,12179,B1536
24642,12179,C0134
24643,12179,E0152
24644,12179,F0001
24645,12179,G0003
24646,12179,H0105
24647,12179,H0138
24648,12179,J0144
24649,12179,K0003
24650,12179,M0001
24651,12179,N0001
24652,12179,P0024
24653,12193,A0305
24654,12193,A1282
24655,12193,B1057
24656,12193,C0155
24657,12193,E0150
24658,12193,F0001
24659,12193,G0003
24660,12193,H0138
24661,12193,J0116
24662,12193,K0003
24663,12193,M0001
24664,12193,N0001
24665,12193,P0024
24666,12195,A0260
24667,12195,A1282
24668,12195,B1272
24669,12195,C0155
24670,12195,E0119
24671,12195,F0014
24672,12195,G0003
24673,12195,H0001
24674,12195,J0001
24675,12195,K0003
24676,12195,M0001
24677,12195,N0001
24678,12195,P0024
24679,12195,P0078
24680,12198,A0305
24681,12198,A1282
24682,12198,B1226
24683,12198,C0155
24684,12198,E0119
24685,12198,F0003
24686,12198,G0003
24687,12198,H0001
24688,12198,J0001
24689,12198,K0003
24690,12198,M0001
24691,12198,N0001
24692,12198,P0024
24693,12200,A1282
24694,12200,B1452
24695,12200,C0190
24696,12200,E0140
24697,12200,F0014
24698,12200,G0003
24699,12200,H0150
24700,12200,H0202
24701,12200,H0222
24702,12200,H0227
24703,12200,H0228
24704,12200,H0229
24705,12200,J0001
24706,12200,K0003
24707,12200,M0001
24708,12200,N0001
24709,12200,P0024
24710,12200,P0078
24711,12201,A0305
24712,12201,A1282
24713,12201,B1226
24714,12201,C0132
24715,12201,E0150
24716,12201,F0001
24717,12201,G0003
24718,12201,H0138
24719,12201,J0116
24720,12201,K0003
24721,12201,M0001
24722,12201,N0001
24723,12201,P0024
24724,12202,A0260
24725,12202,A1282
24726,12202,B2417
24727,12202,C0155
24728,12202,E0150
24729,12202,F0003
24730,12202,G0003
24731,12202,H0003
24732,12202,J0001
24733,12202,K0003
24734,12202,M0001
24735,12202,N0001
24736,12202,P0024
24737,12203,A0260
24738,12203,A1282
24739,12203,B2417
24740,12203,C0155
24741,12203,E0150
24742,12203,F0014
24743,12203,G0012
24744,12203,H0003
24745,12203,J0001
24746,12203,K0003
24747,12203,M0001
24748,12203,N0001
24749,12203,P0024
24750,12204,A0260
24751,12204,A1282
24752,12204,B2417
24753,12204,C0155
24754,12204,E0150
24755,12204,F0014
24756,12204,G0005
24757,12204,H0138
24758,12204,J0116
24759,12204,K0003
24760,12204,M0001
24761,12204,N0001
24762,12204,P0024
24763,12205,A0305
24764,12205,A1282
24765,12205,B1216
24766,12205,C0114
24767,12205,E0150
24768,12205,F0003
24769,12205,G0003
24770,12205,H0003
24771,12205,J0001
24772,12205,K0003
24773,12205,M0001
24774,12205,N0001
24775,12205,P0024
24776,12206,A1282
24777,12206,B1272
24778,12206,C0155
24779,12206,E0151
24780,12206,F0014
24781,12206,G0005
24782,12206,H0149
24783,12206,J0144
24784,12206,K0003
24785,12206,M0001
24786,12206,N0001
24787,12206,P0024
24788,12220,A0305
24789,12220,A1282
24790,12220,B1700
24791,12220,C0155
24792,12220,E0151
24793,12220,F0001
24794,12220,G0003
24795,12220,H0001
24796,12220,J0001
24797,12220,K0001
24798,12220,M0001
24799,12220,N0001
24800,12220,P0024
24801,12220,R0001
24802,12516,A0305
24803,12516,A1282
24804,12516,B2091
24805,12516,C0132
24806,12516,E0150
24807,12516,F0014
24808,12516,G0005
24809,12516,H0138
24810,12516,H0367
24811,12516,J0116
24812,12516,K0003
24813,12516,M0001
24814,12516,N0001
24815,12516,P0024
24816,12529,A0305
24817,12529,A1282
24818,12529,B1226
24819,12529,C0132
24820,12529,E0150
24821,12529,F0014
24822,12529,G0010
24823,12529,H0138
24824,12529,H0367
24825,12529,J0116
24826,12529,K0003
